haX,haY,haZ,hgX,hgY,hgZ,hmX,hmY,hmZ,aaX,aaY,aaZ,agX,agY,agZ,amX,amY,amZ,angle
-0.53,0.93,-0.34,-1.22,6.04,-17.21,25.58,497.05,-229.18,-0.65,0.79,-0.02,59.45,-55.24,-75.26,-278.62,175.69,-422.43,180
-0.73,0.90,-0.38,13.61,-52.55,-56.27,34.72,520.80,-227.42,-0.68,0.60,-0.24,74.89,-66.35,-91.67,-255.55,227.16,-444.66,180
-0.64,0.87,-0.32,72.08,-51.70,-86.61,84.06,562.83,-243.29,-0.90,0.51,-0.14,81.97,-82.40,-87.40,-220.06,294.59,-475.45,180
-0.56,0.72,-0.37,61.22,-77.70,-107.97,126.09,626.79,-262.68,-0.95,0.47,-0.07,65.98,-122.50,-99.00,-161.49,363.81,-480.58,180
-0.79,0.59,-0.17,73.79,-75.20,-98.82,177.26,696.23,-259.15,-1.00,0.26,0.04,15.63,-80.20,-77.82,-120.68,397.53,-451.50,180
-0.73,0.47,0.05,4.46,-48.89,-79.04,235.73,736.43,-230.95,-1.12,0.12,0.11,2.81,-41.08,-20.08,-120.68,422.37,-437.82,180
-0.60,0.29,0.05,-8.85,-18.07,-51.82,274.11,756.54,-211.55,-0.93,0.12,0.21,7.57,-15.81,-36.93,-117.13,447.22,-441.24,180
-0.92,0.19,0.02,4.46,-38.02,-15.93,281.42,774.81,-211.55,-1.01,0.02,0.25,1.16,-21.79,-42.36,-106.48,443.67,-424.14,180
-0.88,0.17,0.12,-3.60,-27.10,-41.81,296.04,760.19,-211.55,-0.99,-0.06,0.21,15.63,-13.24,-52.92,-78.09,447.22,-417.30,180
-0.93,0.04,0.06,-3.66,-27.47,-57.68,290.55,765.67,-202.74,-1.00,-0.13,0.23,9.70,3.17,-38.76,-70.99,443.67,-427.56,180
-0.77,-0.04,0.16,3.23,9.16,-47.73,314.31,738.26,-204.50,-0.82,-0.19,0.33,13.98,5.80,-15.44,-67.44,461.41,-424.14,180
-0.65,-0.10,0.14,-0.61,-9.46,-22.09,327.10,743.74,-206.27,-1.03,-0.19,0.25,11.29,-17.58,6.16,-49.69,443.67,-427.56,180
-0.72,-0.15,0.17,15.44,-3.42,-20.69,321.62,749.23,-211.55,-0.92,-0.23,0.25,12.57,13.43,-11.66,-42.59,436.57,-400.20,180
-0.96,-0.13,0.15,8.85,-7.20,-7.20,334.41,743.74,-199.21,-1.02,-0.30,0.32,23.19,-33.51,-8.73,-28.39,447.22,-403.62,180
-0.92,-0.20,0.09,4.09,23.19,-19.04,338.07,725.47,-192.16,-0.76,0.01,0.24,19.59,26.73,9.34,-26.62,445.44,-405.33,180
-0.81,-0.16,0.09,33.75,-11.90,-3.72,341.72,736.43,-192.16,-1.04,-0.27,0.21,9.28,25.33,-21.61,-26.62,413.50,-419.01,180
-0.98,-0.19,0.25,20.20,76.11,-25.39,369.13,716.33,-190.40,-0.93,-0.37,0.07,19.59,11.11,-62.32,-3.55,397.53,-407.04,180
-1.12,-0.27,0.03,5.25,23.62,-37.17,361.82,705.37,-197.45,-0.87,-0.47,0.07,7.08,49.80,-77.33,-1.77,360.26,-425.85,180
-0.83,-0.32,0.08,-0.49,23.07,-68.73,361.82,676.13,-193.92,-0.84,-0.54,0.06,5.55,24.29,-59.81,8.87,314.12,-422.43,180
-0.75,-0.40,0.01,-5.86,53.59,-76.11,376.44,628.62,-200.98,-0.82,-0.60,0.06,4.33,37.72,-42.85,7.10,276.85,-427.56,180
-0.57,-0.57,-0.08,-6.35,48.46,-46.94,376.44,599.38,-218.61,-0.78,-0.68,-0.05,7.63,11.29,-41.56,10.65,266.20,-417.30,180
-0.65,-0.58,-0.19,-3.36,13.37,-41.44,369.13,566.49,-225.66,-0.69,-0.76,-0.10,4.52,2.26,-47.49,12.42,246.68,-422.43,180
-0.72,-0.64,-0.18,-2.87,14.47,-40.89,352.68,550.04,-206.27,-0.61,-0.80,-0.09,5.43,1.65,-48.89,0.00,223.61,-427.56,180
-0.62,-0.70,-0.18,-5.19,4.82,-54.08,350.86,540.90,-197.45,-0.50,-0.86,-0.07,4.76,2.75,-49.68,-8.87,218.28,-432.69,180
-0.49,-0.78,-0.20,-2.62,8.12,-46.81,349.03,531.77,-213.32,-0.44,-0.88,-0.11,7.20,5.80,-38.27,-12.42,200.54,-412.17,180
-0.37,-0.82,-0.27,-1.65,9.34,-42.97,325.27,522.63,-211.55,-0.38,-0.91,-0.06,13.73,8.36,-36.07,-26.62,189.89,-419.01,180
-0.29,-0.84,-0.27,3.78,9.34,-43.33,332.58,511.67,-211.55,-0.32,-0.93,-0.06,12.57,6.59,-34.97,-19.52,154.40,-422.43,180
-0.26,-0.85,-0.22,3.17,12.70,-36.19,316.14,487.91,-213.32,-0.19,-0.95,-0.11,6.47,3.72,-26.61,-31.94,152.62,-427.56,180
-0.13,-0.90,-0.21,3.36,9.22,-28.93,299.69,486.08,-197.45,-0.21,-0.96,-0.08,5.37,-0.49,-14.40,-47.92,147.30,-436.11,180
-0.07,-0.92,-0.24,-3.78,6.35,-20.63,305.17,491.57,-206.27,-0.16,-0.96,-0.06,-0.37,0.18,5.31,-42.59,138.42,-413.88,180
-0.02,-0.91,-0.25,-10.68,13.55,-5.25,290.55,473.29,-206.27,-0.19,-0.96,-0.13,12.02,-4.58,9.64,-44.37,140.20,-415.59,180
-0.15,-0.92,-0.27,12.88,-7.57,7.39,286.90,469.64,-213.32,-0.23,-0.96,-0.03,13.31,-7.51,16.05,-33.72,147.30,-425.85,180
-0.14,-0.92,-0.25,2.62,-4.15,6.10,297.86,469.64,-216.84,-0.21,-0.93,-0.06,13.24,-4.64,43.58,-24.85,145.52,-413.88,180
-0.03,-0.91,-0.24,9.77,-7.75,33.45,286.90,476.95,-202.74,-0.37,-0.89,0.01,11.90,-0.37,61.89,-17.75,181.02,-430.98,180
-0.15,-0.85,-0.23,2.32,-0.79,48.03,314.31,489.74,-215.08,-0.40,-0.84,0.06,11.11,4.46,79.41,-3.55,188.11,-417.30,180
-0.26,-0.81,-0.19,8.54,1.71,69.34,308.83,476.95,-220.37,-0.58,-0.80,0.04,8.18,-3.54,82.28,12.42,218.28,-412.17,180
-0.41,-0.76,-0.21,4.82,-0.43,68.54,354.51,504.36,-211.55,-0.69,-0.70,0.04,5.86,0.37,64.82,24.85,234.26,-413.88,180
-0.59,-0.68,-0.20,0.37,2.26,70.25,374.61,517.15,-192.16,-0.75,-0.63,-0.01,7.32,-7.93,56.95,39.04,255.55,-413.88,180
-0.68,-0.60,-0.18,3.17,-3.30,54.44,378.27,528.11,-202.74,-0.87,-0.56,-0.00,1.65,-2.50,49.50,28.39,262.65,-424.14,180
-0.76,-0.54,-0.18,-8.36,0.18,42.42,392.89,561.01,-202.74,-0.92,-0.51,-0.08,6.23,-2.26,48.89,30.17,264.43,-432.69,180
-0.77,-0.47,-0.19,2.93,-2.38,44.19,372.79,581.11,-200.98,-0.91,-0.41,-0.04,10.07,0.00,55.91,19.52,296.37,-422.43,180
-0.78,-0.37,-0.20,3.60,-8.91,56.15,392.89,590.24,-192.16,-0.92,-0.31,-0.08,11.60,8.73,39.37,15.97,314.12,-419.01,180
-0.91,-0.28,-0.14,11.23,-4.21,49.13,396.54,641.41,-188.64,-1.00,-0.28,-0.04,2.38,0.37,33.45,15.97,321.21,-408.75,180
-0.88,-0.18,-0.16,4.03,1.95,28.69,400.20,612.17,-202.74,-1.04,-0.26,-0.05,0.98,-4.39,39.79,19.52,335.41,-432.69,180
-0.82,-0.17,-0.16,1.16,-8.00,31.01,418.47,648.72,-202.74,-1.05,-0.15,-0.01,5.13,-1.40,57.74,8.87,360.26,-432.69,180
-0.89,-0.04,-0.21,-2.44,-2.20,56.58,392.89,663.34,-202.74,-0.99,-0.04,-0.04,6.04,-2.08,62.74,5.32,378.00,-425.85,180
-0.93,0.02,-0.17,3.36,4.64,63.84,402.02,679.79,-190.40,-1.03,0.09,-0.04,3.36,21.79,47.12,-7.10,393.98,-430.98,180
-0.97,0.13,-0.18,-1.59,20.26,51.88,398.37,694.40,-193.92,-1.08,0.14,-0.09,10.31,6.65,43.46,-23.07,385.10,-439.53,180
-0.92,0.19,-0.25,-1.89,9.70,40.28,381.92,718.16,-206.27,-1.00,0.21,-0.12,4.82,3.78,49.07,-24.85,401.07,-437.82,180
-0.94,0.29,-0.23,-0.18,-5.80,53.53,363.65,721.82,-209.79,-0.94,0.31,-0.09,-0.85,-0.37,51.76,-56.79,408.17,-437.82,180
-0.87,0.36,-0.25,-7.57,2.26,54.87,343.55,730.95,-222.13,-0.99,0.41,-0.11,1.46,28.02,20.51,-60.34,415.27,-451.50,180
-0.90,0.46,-0.23,0.67,20.51,25.88,343.55,760.19,-239.76,-0.99,0.43,-0.24,0.79,4.15,25.21,-56.79,397.53,-451.50,180
-0.89,0.54,-0.21,-3.78,31.49,19.23,336.24,774.81,-250.34,-0.95,0.48,-0.26,-4.64,7.20,44.92,-88.73,386.88,-461.77,180
-0.87,0.49,-0.32,-3.54,22.03,27.16,314.31,752.88,-243.29,-0.82,0.53,-0.30,-19.84,27.71,44.56,-111.80,374.45,-460.05,180
-0.80,0.59,-0.23,-16.05,20.57,54.57,283.24,769.33,-266.21,-0.65,0.58,-0.20,-5.68,-4.33,27.22,-110.03,372.68,-461.77,180
-0.75,0.66,-0.32,-13.43,-9.09,40.95,272.28,762.02,-262.68,-0.86,0.65,-0.16,19.53,-22.77,36.38,-129.55,399.30,-470.32,180
-0.57,0.71,-0.36,-3.23,-16.11,20.14,239.39,754.71,-273.26,-0.75,0.69,-0.19,3.78,-14.10,32.90,-140.20,395.75,-456.63,180
-0.69,0.74,-0.23,7.93,-14.71,40.28,239.39,776.64,-262.68,-0.75,0.76,-0.12,2.62,-10.50,39.37,-136.65,402.85,-463.48,180
-0.56,0.81,-0.24,-0.85,-10.68,29.24,222.94,785.77,-260.92,-0.73,0.78,-0.09,-3.36,-8.67,30.21,-138.42,411.72,-448.08,180
-0.59,0.82,-0.19,-7.08,-12.02,32.96,193.70,793.08,-260.92,-0.54,0.83,-0.10,3.72,-8.36,31.80,-165.04,409.95,-446.37,180
-0.52,0.87,-0.20,-4.94,-8.79,32.04,175.43,807.70,-260.92,-0.55,0.86,-0.12,6.96,-6.90,33.51,-161.49,409.95,-466.90,180
-0.50,0.91,-0.19,-0.55,-5.98,25.27,169.95,813.18,-252.10,-0.51,0.85,-0.07,5.62,-4.33,12.02,-172.14,406.40,-466.90,180
-0.32,0.95,-0.19,-3.72,4.58,-9.83,155.33,798.57,-255.63,-0.54,0.84,-0.06,7.45,0.79,3.91,-186.34,417.05,-456.63,180
-0.46,0.85,-0.22,-2.69,0.55,5.37,168.12,793.08,-253.87,-0.57,0.88,-0.06,9.64,-4.82,2.50,-177.47,411.72,-451.50,180
-0.41,0.92,-0.17,-0.37,0.31,-0.18,151.67,809.53,-255.63,-0.60,0.88,-0.08,8.18,0.00,-20.94,-161.49,413.50,-453.21,180
-0.53,0.92,-0.13,0.92,1.77,-10.56,153.50,818.67,-257.39,-0.54,0.83,-0.06,13.73,2.93,-23.68,-156.17,415.27,-454.92,180
-0.44,0.90,-0.18,1.59,-1.46,-26.06,164.46,822.32,-260.92,-0.56,0.73,-0.08,14.53,6.04,-70.50,-147.30,424.15,-446.37,180
-0.66,0.88,-0.15,10.56,5.92,-47.67,179.08,796.74,-250.34,-0.87,0.68,-0.07,17.82,13.43,-77.70,-138.42,411.72,-461.77,180
-0.66,0.82,-0.20,0.79,14.95,-93.81,208.32,793.08,-257.39,-0.95,0.53,-0.19,22.09,2.14,-71.47,-108.25,406.40,-463.48,180
-0.74,0.70,-0.23,16.24,10.56,-80.99,254.01,791.26,-259.15,-0.92,0.40,-0.18,16.05,-7.93,-76.11,-81.63,390.43,-448.08,180
-0.84,0.57,-0.26,8.24,1.83,-71.41,288.73,763.85,-253.87,-0.99,0.27,-0.19,13.67,2.32,-70.01,-74.54,390.43,-461.77,180
-0.83,0.48,-0.28,5.68,-6.53,-74.89,327.10,740.09,-234.47,-0.88,0.14,-0.18,3.66,11.72,-74.52,-55.01,370.91,-460.05,180
-0.85,0.34,-0.26,-2.44,6.53,-69.46,341.72,707.20,-248.58,-1.07,0.01,-0.17,-4.15,6.04,-101.50,-42.59,358.48,-465.19,180
-1.03,0.24,-0.23,-10.38,17.09,-95.21,347.20,701.71,-229.18,-0.97,-0.18,-0.18,4.82,9.89,-80.32,-39.04,322.99,-465.19,180
-0.85,0.04,-0.33,-6.35,21.55,-89.36,350.86,650.55,-236.24,-0.92,-0.27,-0.19,7.20,12.08,-61.95,-42.59,291.05,-437.82,180
-0.80,-0.11,-0.34,-2.32,7.57,-73.18,352.68,615.83,-234.47,-0.94,-0.33,-0.27,0.12,39.37,-16.05,-31.94,269.75,-458.34,180
-0.63,-0.24,-0.33,1.10,24.72,-54.20,339.89,595.73,-232.71,-0.90,-0.43,-0.29,4.82,-11.29,-36.32,-55.01,260.88,-453.21,180
-0.83,-0.30,-0.47,-9.95,24.54,-19.47,334.41,571.97,-238.00,-0.90,-0.51,-0.26,12.33,-14.47,-55.42,-39.04,266.20,-461.77,180
-0.89,-0.37,-0.46,0.06,-11.29,-42.60,332.58,555.52,-229.18,-0.80,-0.59,-0.32,8.54,-5.00,-59.51,-42.59,252.00,-454.92,180
-0.79,-0.44,-0.44,-2.62,-7.32,-57.50,325.27,544.56,-225.66,-0.73,-0.66,-0.33,-3.72,10.68,-68.24,-46.14,241.35,-448.08,180
-0.78,-0.49,-0.40,-9.34,13.12,-65.49,308.83,539.08,-227.42,-0.61,-0.69,-0.29,-1.16,11.60,-51.03,-78.09,216.51,-468.61,180
-0.54,-0.56,-0.47,-10.99,17.03,-62.01,290.55,520.80,-230.95,-0.63,-0.75,-0.30,2.01,8.97,-26.18,-86.96,196.99,-466.90,180
-0.44,-0.63,-0.46,-12.39,12.33,-47.12,275.93,506.18,-213.32,-0.57,-0.80,-0.35,5.49,-0.31,-28.69,-110.03,191.66,-451.50,180
-0.54,-0.68,-0.52,-6.65,7.26,-23.80,263.14,508.01,-232.71,-0.46,-0.82,-0.40,7.26,-0.18,-25.57,-102.93,191.66,-458.34,180
-0.39,-0.73,-0.54,0.31,0.06,-24.72,252.18,482.43,-232.71,-0.41,-0.84,-0.34,15.69,0.06,-14.59,-102.93,198.76,-458.34,180
-0.34,-0.77,-0.60,2.26,-0.24,-25.39,254.01,491.57,-216.84,-0.35,-0.83,-0.32,27.16,-8.24,-10.74,-88.73,195.21,-458.34,180
-0.32,-0.77,-0.55,12.70,-0.85,-16.60,237.56,489.74,-222.13,-0.37,-0.84,-0.27,23.68,-8.18,-1.22,-94.06,189.89,-439.53,180
-0.25,-0.78,-0.46,19.53,-6.35,-10.19,252.18,489.74,-229.18,-0.41,-0.87,-0.27,27.53,-15.99,7.81,-67.44,202.31,-458.34,180
-0.29,-0.79,-0.45,21.00,-12.76,-4.33,241.21,500.70,-243.29,-0.42,-0.88,-0.23,30.40,-7.20,2.99,-70.99,212.96,-454.92,180
-0.38,-0.79,-0.42,31.31,-18.07,1.04,266.80,508.01,-232.71,-0.44,-0.88,-0.23,23.74,0.18,3.23,-58.56,207.64,-453.21,180
-0.36,-0.81,-0.39,17.52,1.28,3.30,288.73,511.67,-225.66,-0.45,-0.87,-0.22,24.29,-3.42,7.14,-49.69,205.86,-437.82,180
-0.36,-0.82,-0.41,14.77,0.18,2.56,281.42,511.67,-208.03,-0.44,-0.90,-0.13,20.81,-0.18,5.00,-31.94,216.51,-454.92,180
-0.39,-0.83,-0.36,9.46,1.10,2.93,299.69,518.98,-225.66,-0.43,-0.89,-0.14,35.46,-6.10,2.26,-31.94,205.86,-437.82,180
-0.39,-0.84,-0.38,24.84,-3.23,-0.18,294.21,513.49,-223.90,-0.40,-0.88,0.01,57.07,-13.18,7.02,-15.97,200.54,-436.11,180
-0.34,-0.82,-0.34,35.28,-12.82,-1.65,305.17,517.15,-220.37,-0.45,-0.87,0.03,60.06,1.10,1.71,12.42,204.09,-422.43,180
-0.40,-0.82,-0.18,58.41,-8.42,-1.89,332.58,508.01,-218.61,-0.40,-0.86,0.11,47.91,13.12,-1.34,44.37,207.64,-412.17,180
-0.39,-0.80,-0.07,45.17,4.27,1.16,374.61,517.15,-192.16,-0.39,-0.84,0.19,41.75,9.64,4.33,67.44,212.96,-396.78,180
-0.34,-0.81,-0.03,36.68,6.59,2.99,383.75,504.36,-200.98,-0.43,-0.82,0.28,45.84,-7.51,9.58,63.89,198.76,-386.51,180
